Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	vol. depol 1064	error	partdepol height	part. depol 355	error	part. depol 1064	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)
25.890252	-0.263455	0.039518	-0.052344	0.007852	-0.001421	0.000213	-8516.587196	6592.792530	8465.946345	8819.132665	32326.528049	25489.819362	-161737.522622	-170222.681601	NaN	NaN	3.994927	2.094927	5.203066	1.592356	25.890252	0.166247	0.016625	25.890252	0.034889	0.003489	25.890252	219.409637	2203.578369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.890252	-3.560984	25.651166	NaN	NaN	-87.508186	-0.000123	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.920138	-0.263758	0.039564	-0.050574	0.007586	0.003726	0.000559	-6534.209335	6688.651827	10076.065927	8543.061318	24773.482669	25629.848691	-199235.662477	-171546.556998	NaN	NaN	4.082813	2.141015	NaN	NaN	25.920138	0.166247	0.016625	25.920138	0.031453	0.003145	25.920138	219.282730	2193.273193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.920138	-8.159813	25.681051	NaN	NaN	-87.863808	-0.000120	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.950024	-0.239389	0.035908	-0.052020	0.007803	0.005165	0.000775	-10494.537872	7120.289609	5681.067430	8692.357356	43838.918087	30461.877303	-109208.781718	-167896.723653	NaN	NaN	3.773445	1.978783	NaN	NaN	25.950024	0.204788	0.020479	25.950024	0.041599	0.004160	25.950024	219.395432	2183.421143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.950024	-27.683149	25.710937	NaN	NaN	-87.924825	-0.000117	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25.979910	-0.238774	0.035816	-0.095055	0.014258	0.008331	0.001250	-8021.888057	7259.955226	1289.909694	8800.497622	33596.126645	30819.901931	-13570.139179	-92605.581659	NaN	NaN	2.276895	1.193997	NaN	NaN	25.979910	0.222533	0.022253	25.979910	0.118604	0.011860	25.979910	219.608521	2173.780762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.979910	-23.085033	25.740823	NaN	NaN	-88.520013	-0.000114	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.009796	-0.238161	0.035724	-0.094092	0.014114	0.007973	0.001196	-5540.478489	7357.606706	-3385.572597	8777.532414	23263.613325	31089.908400	35981.378598	93442.352865	1.217618	8.767927	2.295698	1.203857	NaN	NaN	26.009796	0.222533	0.022253	26.009796	0.118082	0.011808	26.009796	219.821640	2164.139893	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.009796	-36.894045	25.770709	NaN	NaN	-88.821193	-0.000110	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.039682	-0.237548	0.035632	-0.116246	0.017437	0.012029	0.001804	-3059.924604	7417.888128	-2065.897027	8960.706724	12881.292127	31286.628989	17771.715353	77129.849660	0.971077	11.928059	1.766656	0.926429	NaN	NaN	26.039682	0.189498	0.018950	26.039682	0.118129	0.011813	26.039682	220.034744	2154.499756	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.039682	-27.692179	25.800595	NaN	NaN	-89.771047	-0.000061	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.069567	-0.236936	0.035540	-0.116517	0.017477	0.006119	0.000918	-581.160531	7444.969195	5237.794665	8903.874084	2452.816180	31424.007172	-44953.232579	-76714.181488	NaN	NaN	1.754541	0.920076	NaN	NaN	26.069567	0.189498	0.018950	26.069567	0.118571	0.011857	26.069567	220.247864	2144.858887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.069567	-18.487017	25.830481	NaN	NaN	-88.888582	0.000467	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.099453	-0.263078	0.039462	-0.137453	0.020618	0.008109	0.001216	-4535.609100	6763.706952	6367.013595	9008.808095	17240.569224	25839.658404	-46321.252192	-65908.087385	NaN	NaN	1.604754	0.841528	NaN	NaN	26.099453	0.156462	0.015646	26.099453	0.107795	0.010780	26.099453	220.460953	2135.218506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.099453	-2.886012	25.860367	NaN	NaN	-86.437272	0.001173	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.129339	-0.263382	0.039507	-0.136598	0.020490	0.016350	0.002452	-2547.363756	6806.211652	1303.223126	9102.139421	9671.760680	25882.328616	-9540.562960	-66649.798807	NaN	NaN	1.623038	0.851116	NaN	NaN	26.129339	0.123427	0.012343	26.129339	0.086053	0.008605	26.129339	220.674072	2125.577637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.129339	6.313601	25.890252	NaN	NaN	-83.631368	0.001693	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.159225	-0.263701	0.039555	-0.131393	0.019709	-0.016098	0.002415	-560.829191	6823.222766	-4659.141392	9054.426632	2126.765483	25876.858381	35459.638209	69116.096933	-5.233710	-159.401872	1.722073	0.903050	3.028942	0.926983	26.159225	0.156462	0.015646	26.159225	0.106012	0.010601	26.159225	220.887192	2115.936768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.159225	1.713692	25.920138	NaN	NaN	-80.053442	0.001912	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.189111	-0.264147	0.039622	-0.099089	0.014863	-0.011504	0.001726	1426.134659	6820.926228	-3827.534512	8971.631780	-5399.019588	-25835.162726	38627.082699	90725.983709	NaN	NaN	2.423785	1.271025	3.106596	0.950748	26.189111	0.156462	0.015646	26.189111	0.090715	0.009071	26.189111	221.100281	2106.296631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.189111	-16.701500	25.950024	NaN	NaN	-76.140675	0.001790	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.218997	-0.264613	0.039692	-0.225542	0.033831	-0.047214	0.007082	3411.649040	6787.305752	-3143.709866	9067.351591	-12892.965967	-25722.717486	13938.478110	40256.856886	NaN	NaN	0.394940	0.207105	2.256120	0.690467	26.218997	0.195003	0.019500	26.218997	0.156682	0.015668	26.218997	221.313400	2096.655762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.218997	-12.102287	25.979910	NaN	NaN	-73.023977	0.001353	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.248882	-0.232596	0.034889	-0.223673	0.033551	0.017910	0.002686	-550.222649	7450.799467	-8225.100720	8934.902895	2365.572375	32035.189251	36772.850182	40325.271591	-6.685911	-224.528673	0.096698	0.050708	NaN	NaN	26.248882	0.161967	0.016197	26.248882	0.130860	0.013086	26.248882	221.526505	2087.015381	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.248882	-17.827182	26.009796	NaN	NaN	-69.729060	0.000661	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.278768	0.029831	0.004475	-0.449883	0.067482	-0.028480	0.004272	1933.106131	7437.299013	-7578.424065	9032.544777	64802.993132	249507.978751	16845.331574	20235.929831	NaN	NaN	NaN	NaN	3.981515	1.218510	26.278768	0.161967	0.016197	26.278768	0.146333	0.014633	26.278768	221.739609	2077.374512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.278768	-4.015933	26.039682	NaN	NaN	-68.679420	-0.000163	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.308654	-0.220023	0.033003	-0.127454	0.019118	0.030951	0.004643	4412.420180	7387.515891	-7317.746940	9005.625311	-20054.360248	-33710.594013	57414.995724	71181.001087	NaN	NaN	1.349679	0.707767	NaN	NaN	26.308654	0.195003	0.019500	26.308654	0.129335	0.012934	26.308654	221.952713	2067.734375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.308654	-4.023807	26.069567	NaN	NaN	-68.435116	-0.000131	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.338540	-0.213291	0.031994	-0.097238	0.014586	0.024568	0.003685	830.745527	7978.177662	-6468.425733	8930.314029	-3894.886387	-37409.633508	66521.491728	92380.096113	NaN	NaN	1.941770	1.018258	NaN	NaN	26.338540	0.161967	0.016197	26.338540	0.093308	0.009331	26.338540	222.165833	2058.093506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.338540	8.422962	26.099453	NaN	NaN	-68.713510	-0.000128	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.368426	-0.213601	0.032040	-0.109679	0.016452	0.029610	0.004442	3815.776380	7936.109601	-5292.690387	9098.896012	-17864.032512	-37250.389442	48256.385450	83274.856077	NaN	NaN	1.647748	0.864074	NaN	NaN	26.368426	0.195003	0.019500	26.368426	0.119672	0.011967	26.368426	222.378922	2048.453369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.368426	-14.593910	26.129339	NaN	NaN	-69.412563	-0.000126	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.398312	-0.213912	0.032087	-0.110521	0.016578	0.048561	0.007284	6806.744335	7851.403888	1580.786608	9162.418654	-31820.255425	-37012.889710	-14303.059795	-82929.915436	3.609144	52.726502	1.632435	0.856044	NaN	NaN	26.398312	0.228038	0.022804	26.398312	0.138917	0.013892	26.398312	222.592041	2038.812378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.398312	-46.827002	26.159225	NaN	NaN	-69.227302	-0.000124	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.428198	-0.216772	0.032516	-0.049923	0.007488	0.061938	0.009291	3352.661910	7442.882142	-3744.390573	9100.981588	-15466.297882	-34413.342918	75003.165955	182646.834639	NaN	NaN	3.629838	1.903476	NaN	NaN	26.428198	0.210293	0.021029	26.428198	0.044094	0.004409	26.428198	222.805161	2029.171509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.428198	-40.431612	26.189111	NaN	NaN	-70.119682	-0.000121	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.458083	-0.217200	0.032580	-0.001140	0.000171	0.033459	0.005019	5846.161877	7377.951341	-2986.579015	9020.087925	-26915.997198	-34207.522073	2619547.775885	7921329.043954	NaN	NaN	12.977403	6.805310	NaN	NaN	26.458083	0.194886	0.019489	26.458083	-0.839345	-0.083934	26.458083	223.018250	2019.531250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.458083	-40.421820	26.218997	NaN	NaN	-70.120454	-0.000119	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.487969	-0.217631	0.032645	-0.005974	0.000896	0.044529	0.006679	8342.284053	7275.239791	-1343.825337	8841.941727	-38332.223991	-33920.110789	224942.078630	1480431.627153	NaN	NaN	8.887863	4.660768	NaN	NaN	26.487969	0.194886	0.019489	26.487969	-0.463502	-0.046350	26.487969	223.231369	2009.890381	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.487969	-49.631267	26.248882	NaN	NaN	-70.547818	-0.000116	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.517855	-0.224047	0.033607	-0.006118	0.000918	0.036859	0.005529	4387.055423	6798.704108	-5404.310114	8770.259867	-19580.993187	-30486.855969	883351.851586	1439637.831309	NaN	NaN	8.900858	4.667582	NaN	NaN	26.517855	0.194886	0.019489	26.517855	-0.456197	-0.045620	26.517855	223.444473	2000.250122	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.517855	-65.596667	26.278768	NaN	NaN	-70.739634	-0.000114	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.547741	-0.224738	0.033711	-0.009866	0.001480	0.029202	0.004380	6383.842158	6731.450931	-3288.468855	8555.422340	-28405.734127	-30254.008940	333306.142930	868583.713787	NaN	NaN	7.727120	4.052078	NaN	NaN	26.547741	0.194886	0.019489	26.547741	-0.314049	-0.031405	26.547741	223.626434	1991.178345	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.547741	-65.598597	26.308654	NaN	NaN	-71.362707	-0.000111	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.577627	-0.246975	0.037046	-0.012865	0.001930	0.026405	0.003961	1939.469957	6081.791233	-694.543301	8251.587376	-7852.912257	-24653.324696	53985.882950	641435.506742	NaN	NaN	7.304242	3.830322	NaN	NaN	26.577627	0.161850	0.016185	26.577627	-0.209430	-0.020943	26.577627	223.807556	1982.122437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.577627	-51.987582	26.338540	NaN	NaN	-71.749636	-0.000109	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.607513	-0.248680	0.037302	-0.010105	0.001516	0.039956	0.005993	3433.400530	6049.018931	-4112.226163	8181.382004	-13806.503146	-24412.515555	406946.163949	811927.948144	NaN	NaN	7.918231	4.152296	NaN	NaN	26.607513	0.161850	0.016185	26.607513	-0.272838	-0.027284	26.607513	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.607513	-56.595199	26.368426	NaN	NaN	-71.895390	-0.000107	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.637398	-0.250417	0.037562	-0.006421	0.000963	0.041388	0.006208	4931.071239	6005.130444	-1536.343743	8552.353146	-19691.472936	-24161.785128	239277.055622	1332465.262826	NaN	NaN	9.056501	4.749201	NaN	NaN	26.637398	0.161850	0.016185	26.637398	-0.401356	-0.040136	26.637398	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.637398	-61.202932	26.398312	NaN	NaN	-72.480419	-0.000104	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.667284	-0.252185	0.037828	-0.001604	0.000241	0.039413	0.005912	6429.703898	5944.377280	565.501473	8819.454276	-25495.944856	-23879.693267	-352494.455588	-5497691.282566	6.009435	232.090429	12.502262	6.556148	NaN	NaN	26.667284	0.161850	0.016185	26.667284	-0.756188	-0.075619	26.667284	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.667284	-65.807862	26.428197	NaN	NaN	-72.823796	-0.000101	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.697170	0.024319	0.003648	-0.001778	0.000267	0.025847	0.003877	1486.197617	5096.269141	-3528.252260	8791.729065	61111.875423	209757.029070	1983990.506134	4952673.665538	NaN	NaN	NaN	NaN	NaN	NaN	26.697170	0.161850	0.016185	26.697170	-0.735749	-0.073575	26.697170	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.697170	-64.682559	26.458083	NaN	NaN	-72.922868	-0.000099	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.727056	0.021401	0.003210	0.004333	0.000650	0.030385	0.004558	2488.558397	5079.969009	-7930.654259	8641.179968	116281.075131	238008.026974	-1830335.801759	-2013129.279497	NaN	NaN	3.948358	2.070507	-2.809933	-0.859957	26.727056	0.161850	0.016185	26.727056	-3.947777	-0.394778	26.727056	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.727056	-60.078332	26.487969	NaN	NaN	-73.466214	-0.000096	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.756942	0.018711	0.002807	-0.002742	0.000411	0.038511	0.005777	3491.314318	5054.863451	-12735.270390	8400.027608	186589.695609	271597.936641	4645061.171151	3142053.162323	NaN	NaN	NaN	NaN	NaN	NaN	26.756942	0.161850	0.016185	26.756942	-0.637293	-0.063729	26.756942	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.756942	-55.479830	26.517855	NaN	NaN	-73.764921	-0.000094	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.786828	0.016223	0.002434	-0.002613	0.000392	0.034027	0.005104	4486.458443	5016.424018	-4922.293563	8742.469906	276541.423475	311978.052815	1883909.257273	3357916.919684	NaN	NaN	NaN	NaN	NaN	NaN	26.786828	0.194886	0.019489	26.786828	-0.685542	-0.068554	26.786828	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.786828	-46.266059	26.547741	NaN	NaN	-74.517185	-0.000091	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.816714	-0.257317	0.038598	-0.013974	0.002096	0.013435	0.002015	-463.983664	6094.540682	-3221.890051	8551.950113	1803.158397	23686.477777	230555.253116	612945.456800	-4.790484	-158.694747	7.201215	3.776295	NaN	NaN	26.816714	0.194886	0.019489	26.816714	-0.215688	-0.021569	26.816714	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.816714	-51.327789	26.577627	NaN	NaN	-74.316662	-0.000089	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.846599	-0.259109	0.038866	-0.013938	0.002091	0.013379	0.002007	1032.837043	6091.756755	5080.432359	8512.988786	-3986.113062	-23518.020427	-364513.060619	-613236.005280	-3.938160	-59.691583	7.224903	3.788717	NaN	NaN	26.846599	0.227921	0.022792	26.846599	-0.240302	-0.024030	26.846599	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.846599	-69.744526	26.607513	NaN	NaN	-74.569504	-0.000086	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.876485	-0.260933	0.039140	-0.014044	0.002107	0.016583	0.002487	2529.802622	6072.798610	1479.873842	8573.987956	-9695.209841	-23318.772155	-105377.474038	-610733.107410	1.325464	20.548605	7.223525	3.787994	NaN	NaN	26.876485	0.260956	0.026096	26.876485	-0.259326	-0.025933	26.876485	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.876485	-83.566674	26.637398	NaN	NaN	-75.277442	-0.000083	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.906371	-0.262791	0.039419	-0.003481	0.000522	0.020004	0.003001	4026.698262	6037.514659	-2591.172263	8524.251672	-15322.793097	-23089.234759	744350.382887	2451254.377587	NaN	NaN	10.689078	5.605320	NaN	NaN	26.906371	0.260956	0.026096	26.906371	-0.671096	-0.067110	26.906371	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.906371	-78.958825	26.667284	NaN	NaN	-75.737482	-0.000080	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.936257	-0.264684	0.039703	0.002282	0.000342	0.023520	0.003528	5523.309161	5985.621730	-6533.729884	8407.538610	-20867.543400	-22829.800505	-2862808.673417	-3708777.901316	NaN	NaN	NaN	NaN	-3.365331	-1.029932	26.936257	0.260956	0.026096	26.936257	-1.379537	-0.137954	26.936257	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.936257	-65.148597	26.697170	NaN	NaN	-75.943464	-0.000078	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.966143	-0.266613	0.039992	-0.014813	0.002222	0.015805	0.002371	7019.420621	5916.693224	-4441.395802	8174.700281	-26328.161321	-22540.751544	299834.308209	553695.685680	NaN	NaN	7.144918	3.746773	NaN	NaN	26.966143	0.227921	0.022792	26.966143	-0.222791	-0.022279	26.966143	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.966143	-55.936345	26.727056	NaN	NaN	-76.614463	-0.000075	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26.996029	-0.264496	0.039674	-0.014916	0.002237	0.009898	0.001485	-3877.468922	6043.778493	-7588.151363	8073.313175	14659.830254	22955.720058	508728.598049	546607.851767	-1.659735	-7.742976	7.108073	3.727452	NaN	NaN	26.996029	0.260956	0.026096	26.996029	-0.241011	-0.024101	26.996029	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.996029	-53.937759	26.756942	NaN	NaN	-77.030800	-0.000072	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.025914	-0.816637	0.122496	-0.017166	0.002575	0.008664	0.001300	-2384.001454	6082.108545	-4557.227543	7766.930235	2919.292550	7460.615051	265473.387463	454198.037219	-1.601713	-12.148191	9.547574	5.006719	NaN	NaN	27.025914	0.260956	0.026096	27.025914	-0.199219	-0.019922	27.025914	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.025914	-72.360221	26.786828	NaN	NaN	-77.188790	-0.000070	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.055800	-0.480534	0.072080	-0.012502	0.001875	0.008204	0.001231	-6845.470678	6723.872503	-7639.255287	7632.096296	14245.551848	14154.724174	611038.599662	617308.262951	-0.271214	-0.939326	9.020447	4.730295	NaN	NaN	27.055800	0.260956	0.026096	27.055800	-0.295183	-0.029518	27.055800	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.055800	-61.003308	26.816714	NaN	NaN	-77.819340	-0.000066	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.085686	4.515551	0.677333	-0.009367	0.001405	0.009554	0.001433	-11422.538075	5576.322411	-10648.924931	7451.613884	-2529.600243	-1291.894125	1136912.776736	813630.760505	0.173362	0.365652	NaN	NaN	NaN	NaN	27.085686	0.293992	0.029399	27.085686	-0.408945	-0.040895	27.085686	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.085686	-55.035472	26.846599	NaN	NaN	-78.190323	-0.000064	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.115572	4.236717	0.635508	-0.012743	0.001911	0.021871	0.003281	-9929.568665	5697.945993	-7182.933926	7122.079575	-2343.693848	-1390.085086	563683.562601	565267.437869	0.800466	2.266901	NaN	NaN	NaN	NaN	27.115572	0.293992	0.029399	27.115572	-0.309569	-0.030957	27.115572	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.115572	-45.827895	26.876485	NaN	NaN	-78.299109	-0.000061	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.145458	3.989756	0.598463	0.021765	0.003265	0.011671	0.001751	-8437.215990	5800.218278	2478.317533	7258.070585	-2114.719795	-1487.982016	113865.539412	333906.943652	NaN	NaN	12.882169	6.755370	0.899091	0.275159	27.145458	0.276247	0.027625	27.145458	1.455941	0.145594	27.145458	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.145458	-13.592811	26.906371	NaN	NaN	-78.885499	-0.000058	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.175344	3.769498	0.565425	-0.016336	0.002450	0.000621	0.000093	-6957.857461	5889.305823	-150.091795	7307.335196	-1845.831397	-1586.701837	9187.907316	447322.500396	9.483649	1141.555577	NaN	NaN	NaN	NaN	27.175344	0.293992	0.029399	27.175344	-0.230641	-0.023064	27.175344	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.175344	-22.804714	26.936257	NaN	NaN	-79.209379	-0.000055	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27.205229	-0.030978	0.004647	-0.017214	0.002582	-0.004794	0.000719	-5464.762212	5955.744440	-3214.871459	7280.084017	176407.106521	194068.855797	186759.229446	423843.516910	1.311495	8.147648	1.452464	0.761668	1.844224	0.564410	27.205229	0.291654	0.029165	27.205229	-0.213308	-0.021331	27.205229	223.988678	1973.065796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.205229	-32.011007	26.966143	NaN	NaN	-80.019710	-0.000052	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
