Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)	Ang b355/532 NF	Error Ang b355/532 NF	Ang Ext NF	Error Ang Ext NF
0.332494	1.340694	0.201104	0.918961	0.137844	0.418865	0.062830	51.255023	13.376482	43.172590	11.181880	38.230223	11.507869	46.979798	14.061263	0.424220	0.385587	0.933684	0.489621	1.133518	0.346904	0.332494	0.029025	0.002903	0.332494	0.057833	0.005783	153.179199	295.735199	98708.000000	0.332494	0.015394	0.001539	0.332494	0.041229	0.004123	0.000000	0.000000	0.332494	0.927590	0.000139	43.172590	0.011182	46.542736	13.930448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.384664	0.000000	0.000000	0.332494	1.388133	NaN	51.255023	0.013376	36.923711	0.000000	0.007834	0.001470	0.000089	0.996537	NaN	0.424220	NaN
0.339966	1.340550	0.201083	0.917797	0.137669	0.417483	0.062622	54.714206	12.297362	47.580212	10.170960	40.814744	11.028699	51.841779	13.538078	0.345359	0.264811	0.936552	0.491125	1.136457	0.347803	0.339966	0.029091	0.002909	0.339966	0.058021	0.005802	160.650665	295.786377	98622.710937	0.339966	0.015360	0.001536	0.339966	0.040967	0.004097	0.000000	0.000000	0.339966	0.926506	0.000139	47.580212	0.010171	51.354431	13.410810	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.379553	0.000000	0.000000	0.339966	1.387978	NaN	54.714206	0.012297	39.420073	0.000000	0.007826	0.001468	0.000089	0.999152	NaN	0.345359	NaN
0.347437	1.339322	0.200898	0.915436	0.137315	0.415902	0.062385	60.226073	12.553357	47.516812	9.966696	44.967592	11.547664	51.906185	13.384899	0.585925	0.428307	0.940651	0.493275	1.138216	0.348342	0.347437	0.029156	0.002916	0.347437	0.058247	0.005825	168.122131	295.837555	98537.421875	0.347437	0.015322	0.001532	0.347437	0.040704	0.004070	0.000000	0.000000	0.347437	0.924222	0.000139	47.516812	0.009967	51.412777	13.257666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.374366	0.000000	0.000000	0.347437	1.386734	NaN	60.226073	0.012553	43.430167	0.000000	0.007818	0.001467	0.000089	1.003037	NaN	0.585925	NaN
0.354909	1.338625	0.200794	0.913227	0.136984	0.414367	0.062155	63.513314	12.252956	47.740766	9.718985	47.446696	11.594669	52.277008	13.219380	0.705676	0.489262	0.945338	0.495733	1.140064	0.348907	0.354909	0.029216	0.002922	0.354909	0.058456	0.005846	175.593582	295.888733	98452.132812	0.354909	0.015282	0.001528	0.354909	0.040409	0.004041	0.000000	0.000000	0.354909	0.922088	0.000138	47.740766	0.009719	51.774618	13.092340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.369861	0.000000	0.000000	0.354909	1.386023	NaN	63.513314	0.012253	45.824134	0.000000	0.007810	0.001465	0.000089	1.007484	NaN	0.705676	NaN
0.362380	1.333861	0.200079	0.911207	0.136681	0.412864	0.061930	63.349852	12.032474	45.836137	9.521691	47.493585	11.494627	50.302686	12.888988	0.799949	0.556620	0.942001	0.493982	1.142113	0.349534	0.362380	0.029278	0.002928	0.362380	0.058662	0.005866	183.065048	295.939911	98366.835937	0.362380	0.015241	0.001524	0.362380	0.040190	0.004019	0.000000	0.000000	0.362380	0.920144	0.000138	45.836137	0.009522	49.814067	12.763790	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.366153	0.000000	0.000000	0.362380	1.381225	NaN	63.349852	0.012032	45.864964	0.000000	0.007802	0.001464	0.000089	1.004128	NaN	0.799949	NaN
0.369852	1.329006	0.199351	0.909279	0.136392	0.411442	0.061716	63.697263	11.786988	45.831569	9.329418	47.928482	11.416882	50.404308	12.745034	0.813715	0.553366	0.938223	0.492001	1.144033	0.350122	0.369852	0.029338	0.002934	0.369852	0.058862	0.005886	190.536499	295.991058	98281.546875	0.369852	0.015203	0.001520	0.369852	0.039989	0.003999	0.000000	0.000000	0.369852	0.918293	0.000138	45.831569	0.009329	49.909509	12.619921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.361148	0.000000	0.000000	0.369852	1.376336	NaN	63.697263	0.011787	46.280319	0.000000	0.007794	0.001462	0.000089	1.000340	NaN	0.813715	NaN
0.377323	1.324151	0.198623	0.907313	0.136097	0.410158	0.061524	62.383928	11.796468	44.441915	9.222289	47.112391	11.371256	48.981898	12.541832	0.838327	0.581810	0.934525	0.490062	1.145421	0.350547	0.377323	0.029404	0.002940	0.377323	0.059081	0.005908	198.007965	296.042236	98196.257812	0.377323	0.015164	0.001516	0.377323	0.039784	0.003978	0.000000	0.000000	0.377323	0.916404	0.000137	44.441915	0.009222	48.495994	12.417416	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.357191	0.000000	0.000000	0.377323	1.371446	NaN	62.383928	0.011796	45.487700	0.000000	0.007785	0.001461	0.000088	0.996633	NaN	0.838327	NaN
0.384794	1.323261	0.198489	0.904722	0.135708	0.409028	0.061354	63.929389	11.745551	44.445186	9.043497	48.311986	11.458763	49.125796	12.418453	0.898639	0.609012	0.939933	0.492898	1.145275	0.350502	0.384794	0.029458	0.002946	0.384794	0.059289	0.005929	205.479431	296.093414	98110.968750	0.384794	0.015125	0.001513	0.384794	0.039506	0.003951	0.000000	0.000000	0.384794	0.913886	0.000137	44.445186	0.009043	48.633163	12.293921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.352718	0.000000	0.000000	0.384794	1.370543	NaN	63.929389	0.011746	46.645294	0.000000	0.007777	0.001459	0.000088	1.001806	NaN	0.898639	NaN
0.392266	1.319848	0.197977	0.902710	0.135406	0.407804	0.061171	62.970721	11.605590	46.100602	8.823825	47.710579	11.337362	51.069138	12.418873	0.770888	0.506354	0.939053	0.492436	1.146386	0.350842	0.392266	0.029524	0.002952	0.392266	0.059512	0.005951	212.950882	296.144592	98025.679687	0.392266	0.015087	0.001509	0.392266	0.039280	0.003928	0.000000	0.000000	0.392266	0.911950	0.000137	46.100602	0.008824	50.551692	12.293041	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.348616	0.000000	0.000000	0.392266	1.367104	NaN	62.970721	0.011606	46.061412	0.000000	0.007769	0.001458	0.000088	1.000838	NaN	0.770888	NaN
0.399737	1.311934	0.196790	0.901699	0.135255	0.406768	0.061015	63.051102	11.390012	47.461584	8.838656	48.059667	11.284657	52.635728	12.586513	0.702118	0.450316	0.926954	0.486092	1.148441	0.351471	0.399737	0.029587	0.002959	0.399737	0.059691	0.005969	220.422348	296.195770	97940.390625	0.399737	0.015052	0.001505	0.399737	0.039156	0.003916	0.000000	0.000000	0.399737	0.911019	0.000137	47.461584	0.008839	52.097271	12.457754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.344846	0.000000	0.000000	0.399737	1.359139	NaN	63.051102	0.011390	46.390463	0.000000	0.007761	0.001456	0.000088	0.988920	NaN	0.702118	NaN
0.407209	1.305726	0.195859	0.901546	0.135232	0.405669	0.060850	62.084486	11.114446	48.484253	8.917905	47.547860	11.105111	53.778991	12.764071	0.611227	0.387824	0.915648	0.480163	1.152099	0.352590	0.407209	0.029651	0.002965	0.407209	0.059845	0.005984	227.893814	296.246948	97855.093750	0.407209	0.015016	0.001502	0.407209	0.038996	0.003900	0.000000	0.000000	0.407209	0.910949	0.000137	48.484253	0.008918	53.223905	12.632325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.340752	0.000000	0.000000	0.407209	1.352891	NaN	62.084486	0.011114	45.890232	0.000000	0.007753	0.001455	0.000088	0.977719	NaN	0.611227	NaN
0.414680	1.299205	0.194881	0.900594	0.135089	0.404599	0.060690	61.595863	10.994729	51.135655	9.047204	47.410426	11.054001	56.779912	13.170327	0.460076	0.285837	0.905883	0.475043	1.154383	0.353290	0.414680	0.029721	0.002972	0.414680	0.060042	0.006004	235.365265	296.298126	97769.804687	0.414680	0.014981	0.001498	0.414680	0.038850	0.003885	0.000000	0.000000	0.414680	0.910076	0.000137	51.135655	0.009047	56.188328	13.033107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.337199	0.000000	0.000000	0.414680	1.346328	NaN	61.595863	0.010995	45.751012	0.000000	0.007745	0.001453	0.000088	0.968067	NaN	0.460076	NaN
0.422152	1.294657	0.194199	0.899966	0.134995	0.403595	0.060539	63.105234	10.769477	52.123286	8.901706	48.742804	11.074865	57.916919	13.164658	0.472632	0.282084	0.898939	0.471401	1.156964	0.354079	0.422152	0.029789	0.002979	0.422152	0.060224	0.006022	242.836731	296.349304	97684.507812	0.422152	0.014949	0.001495	0.422152	0.038680	0.003868	0.000000	0.000000	0.422152	0.909529	0.000136	52.123286	0.008902	57.307983	13.026245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.334175	0.000000	0.000000	0.422152	1.341749	NaN	63.105234	0.010769	47.032070	0.000000	0.007737	0.001452	0.000088	0.961131	NaN	0.472632	NaN
0.429623	1.285583	0.192837	0.898958	0.134844	0.402356	0.060353	63.523368	10.551558	53.770088	9.075903	49.412125	11.058928	59.813798	13.506583	0.412064	0.241228	0.884322	0.463736	1.159780	0.354941	0.429623	0.029859	0.002986	0.429623	0.060424	0.006042	250.308182	296.400482	97599.218750	0.429623	0.014922	0.001492	0.429623	0.038640	0.003864	0.000000	0.000000	0.429623	0.908600	0.000136	53.770088	0.009076	59.179063	13.363253	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.332098	0.000000	0.000000	0.429623	1.332619	NaN	63.523368	0.010552	47.668055	0.000000	0.007729	0.001450	0.000088	0.946780	NaN	0.412064	NaN
0.437095	1.283754	0.192563	0.897790	0.134669	0.401135	0.060170	64.422043	10.451012	54.288954	8.925673	50.182530	11.087692	60.469540	13.457809	0.423051	0.241550	0.884018	0.463576	1.162292	0.355710	0.437095	0.029925	0.002992	0.437095	0.060619	0.006062	257.779663	296.451630	97513.929687	0.437095	0.014893	0.001489	0.437095	0.038446	0.003845	0.000000	0.000000	0.437095	0.907510	0.000136	54.288954	0.008926	59.821847	13.313662	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.329925	0.000000	0.000000	0.437095	1.330775	NaN	64.422043	0.010451	48.409416	0.000000	0.007721	0.001449	0.000088	0.946322	NaN	0.423051	NaN
0.444566	1.281044	0.192157	0.896003	0.134400	0.399824	0.059974	65.170514	10.279757	51.410433	8.835929	50.872956	11.073577	57.377512	13.089044	0.586282	0.338096	0.883719	0.463419	1.164138	0.356275	0.444566	0.029990	0.002999	0.444566	0.060834	0.006083	265.251099	296.473694	97431.460937	0.444566	0.014866	0.001487	0.444566	0.038277	0.003828	0.000000	0.000000	0.444566	0.905799	0.000136	51.410433	0.008836	56.756986	12.947488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.327039	0.000000	0.000000	0.444566	1.328044	NaN	65.170514	0.010280	49.072539	0.000000	0.007714	0.001447	0.000088	0.945911	NaN	0.586282	NaN
0.452038	1.277872	0.191681	0.895455	0.134318	0.398652	0.059798	67.560880	10.560784	53.882418	9.045118	52.869853	11.453910	60.173222	13.546270	0.559235	0.317102	0.879101	0.460998	1.167491	0.357301	0.452038	0.030058	0.003006	0.452038	0.061013	0.006101	272.722565	296.490082	97349.539062	0.452038	0.014840	0.001484	0.452038	0.038133	0.003813	0.000000	0.000000	0.452038	0.905332	0.000136	53.882418	0.009045	59.516773	13.398489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.324558	0.000000	0.000000	0.452038	1.324848	NaN	67.560880	0.010561	50.995180	0.000000	0.007707	0.001446	0.000088	0.941231	NaN	0.559235	NaN
0.459509	1.276237	0.191436	0.895135	0.134270	0.397377	0.059607	69.291099	10.398048	53.713493	8.875464	54.293282	11.519773	60.006036	13.391340	0.629508	0.347350	0.876822	0.459803	1.171597	0.358558	0.459509	0.030123	0.003012	0.459509	0.061178	0.006118	280.194031	296.506470	97267.609375	0.459509	0.014812	0.001481	0.459509	0.037941	0.003794	0.000000	0.000000	0.459509	0.905092	0.000136	53.713493	0.008875	59.345863	13.244012	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.322584	0.000000	0.000000	0.459509	1.323199	NaN	69.291099	0.010398	52.366358	0.000000	0.007700	0.001445	0.000087	0.938804	NaN	0.629508	NaN
0.466981	1.268201	0.190230	0.894653	0.134198	0.395973	0.059396	68.242698	10.320552	53.325951	8.742676	53.810629	11.461972	59.605201	13.245089	0.609720	0.336188	0.862539	0.452313	1.175925	0.359882	0.466981	0.030202	0.003020	0.466981	0.061386	0.006139	287.665497	296.522858	97185.687500	0.466981	0.014790	0.001479	0.466981	0.037914	0.003791	0.000000	0.000000	0.466981	0.904690	0.000136	53.325951	0.008743	58.943891	13.098137	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.320653	0.000000	0.000000	0.466981	1.315114	NaN	68.242698	0.010321	51.891104	0.000000	0.007693	0.001443	0.000087	0.924752	NaN	0.609720	NaN
0.474452	1.266832	0.190025	0.894180	0.134127	0.394566	0.059185	70.700980	10.493278	55.805322	8.633423	55.809278	11.776659	62.409497	13.448338	0.584858	0.309958	0.861175	0.451598	1.180297	0.361220	0.474452	0.030261	0.003026	0.474452	0.061537	0.006154	295.136963	296.539246	97103.757812	0.474452	0.014771	0.001477	0.474452	0.037781	0.003778	0.000000	0.000000	0.474452	0.904296	0.000136	55.805322	0.008633	61.711318	13.297890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.318794	0.000000	0.000000	0.474452	1.313731	NaN	70.700980	0.010493	53.816935	0.000000	0.007686	0.001442	0.000087	0.923228	NaN	0.584858	NaN
0.481923	1.268050	0.190208	0.894489	0.134173	0.393340	0.059001	72.801679	10.361575	56.962726	8.506866	57.412305	11.871541	63.681855	13.479316	0.606493	0.309298	0.862697	0.452395	1.185288	0.362748	0.481923	0.030334	0.003033	0.481923	0.061701	0.006170	302.608398	296.555634	97021.835937	0.481923	0.014755	0.001476	0.481923	0.037624	0.003762	0.000000	0.000000	0.481923	0.904687	0.000136	56.962726	0.008507	62.963993	13.327369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.316899	0.000000	0.000000	0.481923	1.314950	NaN	72.801679	0.010362	55.364615	0.000000	0.007679	0.001441	0.000087	0.924451	NaN	0.606493	NaN
0.489395	1.263618	0.189543	0.895209	0.134281	0.392097	0.058815	74.252293	10.124637	60.174730	8.506546	58.761656	11.911752	67.218614	13.854832	0.519661	0.252310	0.852052	0.446813	1.191016	0.364501	0.489395	0.030415	0.003041	0.489395	0.061870	0.006187	310.079865	296.572021	96939.914062	0.489395	0.014741	0.001474	0.489395	0.037582	0.003758	0.000000	0.000000	0.489395	0.905491	0.000136	60.174730	0.008507	66.455394	13.697520	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.315133	0.000000	0.000000	0.489395	1.310488	NaN	74.252293	0.010125	56.660021	0.000000	0.007672	0.001439	0.000087	0.913856	NaN	0.519661	NaN
0.496866	1.259738	0.188961	0.896105	0.134416	0.390893	0.058634	71.796660	9.931426	58.918687	8.325022	56.993342	11.629211	65.749754	13.549042	0.488670	0.238866	0.841976	0.441530	1.196895	0.366300	0.496866	0.030493	0.003049	0.496866	0.062026	0.006203	317.551331	296.588409	96857.992187	0.496866	0.014727	0.001473	0.496866	0.037536	0.003754	0.000000	0.000000	0.496866	0.906469	0.000136	58.918687	0.008325	64.998000	13.394128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.313315	0.000000	0.000000	0.496866	1.306582	NaN	71.796660	0.009931	54.949999	0.000000	0.007665	0.001438	0.000087	0.903805	NaN	0.488670	NaN
0.504338	1.255045	0.188257	0.895713	0.134357	0.389578	0.058437	72.634194	9.807611	61.492249	8.058319	57.873790	11.680247	68.651702	13.674116	0.411654	0.191479	0.833831	0.437258	1.201126	0.367595	0.504338	0.030570	0.003057	0.504338	0.062224	0.006222	325.022797	296.604797	96776.070312	0.504338	0.014717	0.001472	0.504338	0.037534	0.003753	0.000000	0.000000	0.504338	0.906154	0.000136	61.492249	0.008058	67.860722	13.516568	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.311457	0.000000	0.000000	0.504338	1.301859	NaN	72.634194	0.009808	55.792691	0.000000	0.007658	0.001437	0.000087	0.895714	NaN	0.411654	NaN
0.511809	1.253381	0.188007	0.895292	0.134294	0.388404	0.058261	72.010779	9.748463	62.000636	7.953035	57.453225	11.608737	69.251846	13.668089	0.369992	0.170574	0.831714	0.436148	1.204802	0.368720	0.511809	0.030654	0.003065	0.511809	0.062445	0.006244	332.494263	296.621185	96694.140625	0.511809	0.014710	0.001471	0.511809	0.037493	0.003749	0.000000	0.000000	0.511809	0.905808	0.000136	62.000636	0.007953	68.447905	13.509417	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.310118	0.000000	0.000000	0.511809	1.300182	NaN	72.010779	0.009748	55.385164	0.000000	0.007651	0.001436	0.000087	0.893472	NaN	0.369992	NaN
0.519281	1.249354	0.187403	0.894973	0.134246	0.387317	0.058097	71.501055	9.671009	58.963063	8.235647	57.230440	11.559192	65.882494	13.503343	0.476610	0.229078	0.824639	0.432438	1.208331	0.369800	0.519281	0.030739	0.003074	0.519281	0.062662	0.006266	339.965698	296.637543	96612.218750	0.519281	0.014703	0.001470	0.519281	0.037497	0.003750	0.000000	0.000000	0.519281	0.905563	0.000136	58.963063	0.008236	65.112033	13.345428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.308725	0.000000	0.000000	0.519281	1.296129	NaN	71.501055	0.009671	55.165062	0.000000	0.007644	0.001434	0.000087	0.886422	NaN	0.476610	NaN
0.526752	1.246087	0.186913	0.894044	0.134107	0.386244	0.057937	68.973287	9.542660	58.274998	8.181080	55.351889	11.295250	65.181371	13.391345	0.416651	0.203013	0.820737	0.430392	1.210834	0.370566	0.526752	0.030819	0.003082	0.526752	0.062889	0.006289	347.437164	296.653931	96530.289062	0.526752	0.014700	0.001470	0.526752	0.037519	0.003752	0.000000	0.000000	0.526752	0.904705	0.000136	58.274998	0.008181	64.413286	13.233544	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.307310	0.000000	0.000000	0.526752	1.292843	NaN	68.973287	0.009543	53.350103	0.000000	0.007638	0.001433	0.000087	0.882491	NaN	0.416651	NaN
0.534224	1.242874	0.186431	0.896292	0.134444	0.385292	0.057794	67.959442	9.366144	61.097748	8.305023	54.679290	11.138246	68.167272	13.798947	0.263113	0.125906	0.808145	0.423789	1.218017	0.372764	0.534224	0.030922	0.003092	0.534224	0.063063	0.006306	354.908630	296.670319	96448.367187	0.534224	0.014697	0.001470	0.534224	0.037536	0.003754	0.000000	0.000000	0.534224	0.907037	0.000136	61.097748	0.008305	67.359721	13.635477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.306029	0.000000	0.000000	0.534224	1.289609	NaN	67.959442	0.009366	52.697719	0.000000	0.007631	0.001432	0.000087	0.869935	NaN	0.263113	NaN
0.541695	1.240079	0.186012	0.895270	0.134290	0.384483	0.057672	70.408702	9.155495	57.470555	8.866523	56.777581	11.271277	64.193563	13.813126	0.501931	0.250353	0.805401	0.422350	1.219402	0.373188	0.541695	0.031014	0.003101	0.541695	0.063324	0.006332	362.380096	296.686707	96366.445312	0.541695	0.014700	0.001470	0.541695	0.037597	0.003760	0.000000	0.000000	0.541695	0.906083	0.000136	57.470555	0.008867	63.427469	13.648279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.304652	0.000000	0.000000	0.541695	1.286797	NaN	70.408702	0.009155	54.716247	0.000000	0.007624	0.001430	0.000087	0.867140	NaN	0.501931	NaN
0.549167	1.235934	0.185390	0.894029	0.134104	0.383748	0.057562	70.278147	9.037331	59.420894	8.510139	56.862381	11.234653	66.464165	13.784127	0.414844	0.197387	0.800552	0.419807	1.220162	0.373421	0.549167	0.031120	0.003112	0.549167	0.063636	0.006364	369.851562	296.703094	96284.523437	0.549167	0.014704	0.001470	0.549167	0.037687	0.003769	0.000000	0.000000	0.549167	0.904908	0.000136	59.420894	0.008510	65.665126	13.618413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.303584	0.000000	0.000000	0.549167	1.282627	NaN	70.278147	0.009037	54.792344	0.000000	0.007617	0.001429	0.000087	0.862325	NaN	0.414844	NaN
0.556638	1.233875	0.185081	0.893878	0.134082	0.383026	0.057454	71.251462	8.949827	61.625716	8.428534	57.746104	11.297834	68.941949	13.994700	0.358781	0.164698	0.796847	0.417864	1.222636	0.374178	0.556638	0.031224	0.003122	0.556638	0.063900	0.006390	377.322998	296.719482	96202.601562	0.556638	0.014709	0.001471	0.556638	0.037744	0.003774	0.000000	0.000000	0.556638	0.904827	0.000136	61.625716	0.008429	68.107765	13.825367	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.302453	0.000000	0.000000	0.556638	1.280555	NaN	71.251462	0.008950	55.641099	0.000000	0.007610	0.001428	0.000086	0.858549	NaN	0.358781	NaN
0.564110	1.231041	0.184656	0.895266	0.134290	0.382373	0.057356	71.311595	8.829212	60.206823	8.280237	57.927861	11.266834	67.250204	13.685783	0.418449	0.191420	0.787329	0.412873	1.227338	0.375617	0.564110	0.031316	0.003132	0.564110	0.064075	0.006407	384.794464	296.735870	96120.671875	0.564110	0.014720	0.001472	0.564110	0.037861	0.003786	0.000000	0.000000	0.564110	0.906289	0.000136	60.206823	0.008280	66.432223	13.519319	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.301711	0.000000	0.000000	0.564110	1.277703	NaN	71.311595	0.008829	55.812339	0.000000	0.007603	0.001426	0.000086	0.849045	NaN	0.418449	NaN
0.571581	1.227724	0.184159	0.896524	0.134479	0.381752	0.057263	65.619502	9.059385	62.319422	8.206385	53.448087	10.896121	69.512295	13.874681	0.127556	0.060160	0.777188	0.407555	1.231708	0.376954	0.571581	0.031429	0.003143	0.571581	0.064309	0.006431	392.265930	296.752258	96038.750000	0.571581	0.014729	0.001473	0.571581	0.037973	0.003797	0.000000	0.000000	0.571581	0.907620	0.000136	62.319422	0.008206	68.662442	13.705050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.301261	0.000000	0.000000	0.571581	1.274364	NaN	65.619502	0.009059	51.491960	0.000000	0.007596	0.001425	0.000086	0.838949	NaN	0.127556	NaN
0.579052	1.226092	0.183914	0.894607	0.134191	0.381311	0.057197	61.188575	9.338473	63.159394	7.996584	49.905382	10.679312	70.600162	13.858145	-0.078366	-0.038415	0.779190	0.408605	1.230285	0.376519	0.579052	0.031536	0.003154	0.579052	0.064649	0.006465	399.737396	296.768646	95956.828125	0.579052	0.014739	0.001474	0.579052	0.038062	0.003806	0.000000	0.000000	0.579052	0.905760	0.000136	63.159394	0.007997	69.730864	13.687510	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.300699	0.000000	0.000000	0.579052	1.272718	NaN	61.188575	0.009338	48.077092	0.000000	0.007589	0.001424	0.000086	0.840827	NaN	-0.078366	NaN
0.586524	1.226761	0.184014	0.894467	0.134170	0.380969	0.057145	63.504313	9.370626	60.863372	8.228856	51.765856	10.892209	68.044255	13.740831	0.105003	0.051948	0.780924	0.409514	1.231355	0.376846	0.586524	0.031648	0.003165	0.586524	0.064933	0.006493	407.208862	296.785034	95874.906250	0.586524	0.014749	0.001475	0.586524	0.038109	0.003811	0.000000	0.000000	0.586524	0.905683	0.000136	60.863372	0.008229	67.201615	13.570669	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.300581	0.000000	0.000000	0.586524	1.273384	NaN	63.504313	0.009371	49.870508	0.000000	0.007582	0.001423	0.000086	0.842329	NaN	0.105003	NaN
0.593995	1.222464	0.183370	0.894833	0.134225	0.380794	0.057119	61.992795	9.507484	59.754932	8.200206	50.711357	10.878812	66.777729	13.576134	0.090888	0.046238	0.771239	0.404436	1.232609	0.377230	0.593995	0.031738	0.003174	0.593995	0.065140	0.006514	414.680298	296.801392	95792.984375	0.593995	0.014762	0.001476	0.593995	0.038267	0.003827	0.000000	0.000000	0.593995	0.906113	0.000136	59.754932	0.008200	65.946450	13.407132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	NaN	NaN	0.000000	0.000000	0.300688	0.000000	0.000000	0.593995	1.269057	NaN	61.992795	0.009507	48.849507	0.000000	0.007575	0.001421	0.000086	0.832741	NaN	0.090888	NaN
