Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)	Ang b355/532 NF	Error Ang b355/532 NF	Ang Ext NF	Error Ang Ext NF
0.429623	0.350550	0.052583	0.288078	0.043212	0.081678	0.012252	-2713.247916	520.257036	-2530.273158	479.347533	-7739.973458	-1884.280542	-8783.286410	-2122.384398	0.172595	0.115006	0.485189	0.254432	1.818443	0.556520	0.429623	0.004483	0.000448	0.429623	0.002297	0.000230	153.179199	282.533661	98881.515625	0.429623	0.022394	0.002239	0.429623	-0.017738	-0.001774	0.000000	0.000000	0.429623	0.171297	0.000026	58.516718	0.023382	341.609254	145.798521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.384664	0.000000	0.000000	0.429623	NaN	NaN	NaN	NaN	NaN	0.000000	0.008215	0.001541	0.000093	NaN	NaN	NaN	NaN
0.437095	0.348327	0.052249	0.286395	0.042959	0.080944	0.012142	-2552.871618	476.768147	-2383.397830	438.768025	-7328.961216	-1755.563846	-8322.072073	-1976.214634	0.169808	0.110080	0.483948	0.253781	1.823018	0.557920	0.437095	0.004486	0.000449	0.437095	0.002306	0.000231	160.650665	282.484161	98793.156250	0.437095	0.022539	0.002254	0.437095	-0.014898	-0.001490	0.000000	0.000000	0.437095	0.170409	0.000026	54.775928	0.023541	321.438088	146.315851	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.379553	0.000000	0.000000	0.437095	NaN	NaN	NaN	NaN	NaN	0.000000	0.008209	0.001540	0.000093	NaN	NaN	NaN	NaN
0.444566	0.346907	0.052036	0.284974	0.042746	0.080185	0.012028	-2403.867711	439.095494	-2247.146315	403.793420	-6929.424845	-1637.829894	-7885.435073	-1845.749224	0.166659	0.105564	0.486146	0.254933	1.829422	0.559880	0.444566	0.004488	0.000449	0.444566	0.002316	0.000232	168.122131	282.434692	98704.796875	0.444566	0.022693	0.002269	0.444566	-0.011818	-0.001182	0.000000	0.000000	0.444566	0.169678	0.000025	51.237462	0.023377	301.969267	145.028747	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.374366	0.000000	0.000000	0.444566	NaN	NaN	NaN	NaN	NaN	0.000000	0.008203	0.001539	0.000093	NaN	NaN	NaN	NaN
0.452038	0.345895	0.051884	0.284005	0.042601	0.079472	0.011921	-2265.568801	405.341808	-2120.554226	372.556462	-6549.877625	-1529.227309	-7466.606034	-1724.872641	0.163521	0.101361	0.487342	0.255561	1.837394	0.562320	0.452038	0.004493	0.000449	0.452038	0.002337	0.000234	175.593582	282.385193	98616.445312	0.452038	0.022831	0.002283	0.452038	-0.009020	-0.000902	0.000000	0.000000	0.452038	0.168530	0.000025	49.785648	0.023029	295.411619	143.650270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.369861	0.000000	0.000000	0.452038	NaN	NaN	NaN	NaN	NaN	0.000000	0.008197	0.001538	0.000093	NaN	NaN	NaN	NaN
0.459509	0.346803	0.052020	0.282855	0.042428	0.078755	0.011813	-2136.259060	376.579822	-2003.576076	345.766053	-6159.865412	-1425.774679	-7083.396957	-1619.636073	0.158513	0.096666	0.503852	0.264219	1.844624	0.564532	0.459509	0.004500	0.000450	0.459509	0.002376	0.000238	183.065048	282.335724	98528.085937	0.459509	0.022994	0.002299	0.459509	-0.005598	-0.000560	0.000000	0.000000	0.459509	0.167823	0.000025	47.842059	0.022519	285.074304	140.830169	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.366153	0.000000	0.000000	0.459509	NaN	NaN	NaN	NaN	NaN	0.000000	0.008191	0.001537	0.000093	NaN	NaN	NaN	NaN
0.466981	0.345808	0.051871	0.281698	0.042255	0.078034	0.011705	-2015.626768	350.611907	-1894.135710	321.749939	-5828.747610	-1338.805128	-6723.996199	-1523.761694	0.153680	0.092365	0.506885	0.265809	1.851977	0.566782	0.466981	0.004507	0.000451	0.466981	0.002415	0.000242	190.536499	282.286255	98439.726562	0.466981	0.023154	0.002315	0.466981	-0.002200	-0.000220	0.000000	0.000000	0.466981	0.167079	0.000025	46.967555	0.022155	281.110582	139.142488	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.361148	0.000000	0.000000	0.466981	NaN	NaN	NaN	NaN	NaN	0.000000	0.008185	0.001536	0.000093	NaN	NaN	NaN	NaN
0.474452	0.343239	0.051486	0.280623	0.042093	0.077370	0.011605	-1903.206970	326.917116	-1791.434535	300.526569	-5544.846155	-1264.486578	-6383.772520	-1436.598144	0.149616	0.088803	0.497902	0.261098	1.858790	0.568867	0.474452	0.004516	0.000452	0.474452	0.002461	0.000246	198.007965	282.236755	98351.375000	0.474452	0.023313	0.002331	0.474452	0.001256	0.000126	0.000000	0.000000	0.474452	0.167738	0.000025	49.390276	0.022460	294.448998	140.995897	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.357191	0.000000	0.000000	0.474452	NaN	NaN	NaN	NaN	NaN	0.000000	0.008179	0.001535	0.000093	NaN	NaN	NaN	NaN
0.481923	0.342566	0.051385	0.279461	0.041919	0.076654	0.011498	-1798.034420	307.079186	-1695.904321	282.069738	-5248.730268	-1193.066212	-6068.486860	-1359.174459	0.144559	0.085191	0.503308	0.263933	1.866215	0.571140	0.481923	0.004522	0.000452	0.481923	0.002496	0.000250	205.479431	282.187286	98263.015625	0.481923	0.023479	0.002348	0.481923	0.004921	0.000492	0.000000	0.000000	0.481923	0.168395	0.000025	50.370332	0.022248	299.119376	139.526111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.352718	0.000000	0.000000	0.481923	NaN	NaN	NaN	NaN	NaN	0.000000	0.008173	0.001533	0.000093	NaN	NaN	NaN	NaN
0.489395	0.334379	0.050157	0.278406	0.041761	0.075951	0.011393	-1700.597912	288.444195	-1606.856575	265.714810	-5085.833133	-1151.564540	-5771.625142	-1288.572156	0.140164	0.082078	0.452863	0.237480	1.874046	0.573536	0.489395	0.004532	0.000453	0.489395	0.002550	0.000255	212.950882	282.137817	98174.656250	0.489395	0.023664	0.002366	0.489395	0.009139	0.000914	0.000000	0.000000	0.489395	0.168415	0.000025	49.108445	0.021859	291.592559	136.962273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.348616	0.000000	0.000000	0.489395	NaN	NaN	NaN	NaN	NaN	0.000000	0.008167	0.001532	0.000093	NaN	NaN	NaN	NaN
0.496866	0.332973	0.049946	0.277542	0.041631	0.075252	0.011288	-1608.223793	272.313478	-1522.743055	251.454106	-4829.888789	-1092.571264	-5486.533734	-1223.985126	0.135015	0.078940	0.450133	0.236048	1.882896	0.576245	0.496866	0.004540	0.000454	0.496866	0.002596	0.000260	220.422348	282.088318	98086.304687	0.496866	0.023829	0.002383	0.496866	0.012945	0.001295	0.000000	0.000000	0.496866	0.168403	0.000025	49.353246	0.021556	293.066565	135.339205	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.344846	0.000000	0.000000	0.496866	NaN	NaN	NaN	NaN	NaN	0.000000	0.008161	0.001531	0.000093	NaN	NaN	NaN	NaN
0.504338	0.327891	0.049184	0.276037	0.041406	0.074586	0.011188	-1522.047499	258.180642	-1444.794206	238.328217	-4641.934823	-1051.102404	-5234.064926	-1166.981131	0.128767	0.075317	0.425551	0.223158	1.887877	0.577769	0.504338	0.004551	0.000455	0.504338	0.002654	0.000265	227.893814	282.038849	97997.945312	0.504338	0.024008	0.002401	0.504338	0.017181	0.001718	0.000000	0.000000	0.504338	0.167638	0.000025	47.584538	0.021457	283.852363	134.890666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.340752	0.000000	0.000000	0.504338	NaN	NaN	NaN	NaN	NaN	0.000000	0.008155	0.001530	0.000093	NaN	NaN	NaN	NaN
0.511809	0.324765	0.048715	0.274880	0.041232	0.073846	0.011077	-1440.412763	245.531257	-1370.350456	226.576675	-4435.251440	-1007.068312	-4985.276565	-1112.934637	0.123263	0.072361	0.412255	0.216185	1.896215	0.580321	0.511809	0.004561	0.000456	0.511809	0.002716	0.000272	235.365265	281.989380	97909.585937	0.511809	0.024183	0.002418	0.511809	0.021422	0.002142	0.000000	0.000000	0.511809	0.167732	0.000025	46.491694	0.021145	277.178702	132.741017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.337199	0.000000	0.000000	0.511809	NaN	NaN	NaN	NaN	NaN	0.000000	0.008150	0.001529	0.000093	NaN	NaN	NaN	NaN
0.519281	0.320173	0.048026	0.273688	0.041053	0.073159	0.010974	-1364.940908	234.368295	-1300.736326	216.033909	-4263.141726	-971.985916	-4752.616443	-1063.615092	0.119104	0.070335	0.387786	0.203354	1.903428	0.582529	0.519281	0.004571	0.000457	0.519281	0.002768	0.000277	242.836731	281.939880	97821.234375	0.519281	0.024355	0.002435	0.519281	0.025667	0.002567	0.000000	0.000000	0.519281	0.166276	0.000025	39.991885	0.022971	240.515787	142.780978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.334175	0.000000	0.000000	0.519281	NaN	NaN	NaN	NaN	NaN	0.000000	0.008144	0.001528	0.000092	NaN	NaN	NaN	NaN
0.526752	0.321056	0.048158	0.272432	0.040865	0.072496	0.010874	-1291.710319	224.460063	-1233.383300	206.391466	-4023.315669	-923.575705	-4527.300989	-1017.403400	0.114223	0.068118	0.405971	0.212890	1.909933	0.584519	0.526752	0.004584	0.000458	0.526752	0.002846	0.000285	250.308182	281.890411	97732.875000	0.526752	0.024514	0.002451	0.526752	0.029684	0.002968	0.000000	0.000000	0.526752	0.166406	0.000025	38.306506	0.022644	230.199312	140.392553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.332098	0.000000	0.000000	0.526752	NaN	NaN	NaN	NaN	NaN	0.000000	0.008138	0.001527	0.000092	NaN	NaN	NaN	NaN
0.534224	0.319589	0.047938	0.271679	0.040752	0.071857	0.010779	-1222.138389	215.316122	-1169.954557	197.832025	-3824.089076	-884.839421	-4306.386538	-973.402476	0.107872	0.065119	0.401498	0.210544	1.918708	0.587205	0.534224	0.004595	0.000460	0.534224	0.002911	0.000291	257.779663	281.840942	97644.515625	0.534224	0.024684	0.002468	0.534224	0.034073	0.003407	0.000000	0.000000	0.534224	0.165910	0.000025	35.386877	0.022215	213.289333	137.668140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.329925	0.000000	0.000000	0.534224	NaN	NaN	NaN	NaN	NaN	0.000000	0.008132	0.001526	0.000092	NaN	NaN	NaN	NaN
0.541695	0.317782	0.047667	0.270226	0.040534	0.071162	0.010674	-1156.956491	206.488348	-1110.176435	189.375927	-3640.720405	-848.791560	-4108.319869	-933.214245	0.102030	0.062270	0.400732	0.210143	1.924993	0.589128	0.541695	0.004603	0.000460	0.541695	0.002957	0.000296	265.251099	281.791443	97556.156250	0.541695	0.024836	0.002484	0.541695	0.038079	0.003808	0.000000	0.000000	0.541695	0.165437	0.000025	33.502844	0.021856	202.511575	135.558648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.327039	0.000000	0.000000	0.541695	NaN	NaN	NaN	NaN	NaN	0.000000	0.008126	0.001525	0.000092	NaN	NaN	NaN	NaN
0.549167	0.319138	0.047871	0.268915	0.040337	0.070511	0.010577	-1092.991975	198.833862	-1052.511903	181.330493	-3424.829881	-807.518010	-3913.921095	-894.068635	0.093293	0.057782	0.423279	0.221966	1.931232	0.591038	0.549167	0.004612	0.000461	0.549167	0.003009	0.000301	272.722565	281.734436	97468.046875	0.549167	0.024987	0.002499	0.549167	0.042150	0.004215	0.000000	0.000000	0.549167	0.163664	0.000025	30.694173	0.022243	187.544252	138.786101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.324558	0.000000	0.000000	0.549167	NaN	NaN	NaN	NaN	NaN	0.000000	0.008120	0.001523	0.000092	NaN	NaN	NaN	NaN
0.556638	0.316037	0.047406	0.267727	0.040159	0.069868	0.010480	-1031.697351	190.829125	-996.017478	173.712579	-3264.484538	-777.416897	-3720.270675	-855.806664	0.087005	0.054679	0.410086	0.215048	1.938062	0.593128	0.556638	0.004624	0.000462	0.556638	0.003078	0.000308	280.194031	281.664276	97380.351562	0.556638	0.025153	0.002515	0.556638	0.046711	0.004671	0.000000	0.000000	0.556638	0.163921	0.000025	30.710084	0.021946	187.347352	136.797140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.322584	0.000000	0.000000	0.556638	NaN	NaN	NaN	NaN	NaN	0.000000	0.008115	0.001522	0.000092	NaN	NaN	NaN	NaN
0.564110	0.311140	0.046671	0.266256	0.039938	0.069194	0.010379	-973.837914	183.476641	-941.514415	166.253723	-3129.905527	-753.759745	-3536.122271	-819.289174	0.083444	0.053265	0.385101	0.201946	1.944100	0.594976	0.564110	0.004639	0.000464	0.564110	0.003172	0.000317	287.665497	281.594116	97292.656250	0.564110	0.025309	0.002531	0.564110	0.051122	0.005112	0.000000	0.000000	0.564110	0.163844	0.000025	29.225147	0.021588	178.371260	134.445593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.320653	0.000000	0.000000	0.564110	NaN	NaN	NaN	NaN	NaN	0.000000	0.008110	0.001521	0.000092	NaN	NaN	NaN	NaN
0.571581	0.309070	0.046360	0.264817	0.039722	0.068561	0.010284	-916.584988	175.910196	-889.820060	158.852892	-2965.623225	-722.377080	-3360.136260	-783.497600	0.073260	0.047469	0.382003	0.200321	1.949538	0.596640	0.571581	0.004648	0.000465	0.571581	0.003223	0.000322	295.136963	281.523987	97204.968750	0.571581	0.025469	0.002547	0.571581	0.055704	0.005570	0.000000	0.000000	0.571581	0.165041	0.000025	29.736591	0.021407	180.177060	132.492354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.318794	0.000000	0.000000	0.571581	NaN	NaN	NaN	NaN	NaN	0.000000	0.008104	0.001520	0.000092	NaN	NaN	NaN	NaN
0.579052	0.305642	0.045846	0.263384	0.039508	0.067966	0.010195	-860.737566	168.477153	-838.843384	151.616153	-2816.159900	-694.470409	-3184.865527	-748.060432	0.063693	0.041949	0.367842	0.192895	1.954290	0.598094	0.579052	0.004659	0.000466	0.579052	0.003288	0.000329	302.608398	281.453827	97117.273437	0.579052	0.025634	0.002563	0.579052	0.060516	0.006052	0.000000	0.000000	0.579052	0.164096	0.000025	30.038652	0.021136	183.055674	131.694517	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.316899	0.000000	0.000000	0.579052	NaN	NaN	NaN	NaN	NaN	0.000000	0.008099	0.001520	0.000092	NaN	NaN	NaN	NaN
0.586524	0.301764	0.045265	0.261695	0.039254	0.067378	0.010107	-807.149469	160.826065	-789.356020	144.386053	-2674.769300	-667.092608	-3016.317242	-713.525506	0.055105	0.036845	0.352178	0.184681	1.957528	0.599086	0.586524	0.004672	0.000467	0.586524	0.003368	0.000337	310.079865	281.383667	97029.578125	0.586524	0.025780	0.002578	0.586524	0.064845	0.006484	0.000000	0.000000	0.586524	0.163791	0.000025	26.069735	0.020831	159.164310	129.398950	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.315133	0.000000	0.000000	0.586524	NaN	NaN	NaN	NaN	NaN	0.000000	0.008094	0.001519	0.000092	NaN	NaN	NaN	NaN
0.593995	0.296978	0.044547	0.260171	0.039026	0.066769	0.010015	-755.914145	153.111730	-741.308335	137.052306	-2545.353411	-641.546267	-2849.308057	-678.352130	0.048232	0.032698	0.327094	0.171527	1.962215	0.600520	0.593995	0.004685	0.000469	0.593995	0.003452	0.000345	317.551331	281.313507	96941.882812	0.593995	0.025928	0.002593	0.593995	0.069340	0.006934	0.000000	0.000000	0.593995	0.164641	0.000025	27.631698	0.020730	167.829788	128.402299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.313315	0.000000	0.000000	0.593995	NaN	NaN	NaN	NaN	NaN	0.000000	0.008088	0.001518	0.000092	NaN	NaN	NaN	NaN
0.601467	0.295023	0.044253	0.258919	0.038838	0.066116	0.009917	-704.298137	145.696609	-694.648009	129.758910	-2387.268967	-610.012800	-2682.879117	-642.735869	0.034105	0.023499	0.322691	0.169218	1.969431	0.602728	0.601467	0.004693	0.000469	0.601467	0.003502	0.000350	325.022797	281.243347	96854.195312	0.601467	0.026079	0.002608	0.601467	0.073964	0.007396	0.000000	0.000000	0.601467	0.163078	0.000024	26.906886	0.020574	164.993769	128.564860	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.311457	0.000000	0.000000	0.601467	NaN	NaN	NaN	NaN	NaN	0.000000	0.008083	0.001517	0.000092	NaN	NaN	NaN	NaN
0.608938	0.294103	0.044116	0.257569	0.038635	0.065486	0.009823	-656.010904	138.421032	-649.831170	122.386057	-2230.545281	-577.460374	-2522.937050	-607.447237	0.023397	0.016359	0.327896	0.171948	1.975701	0.604647	0.608938	0.004703	0.000470	0.608938	0.003558	0.000356	332.494263	281.173187	96766.500000	0.608938	0.026214	0.002621	0.608938	0.078196	0.007820	0.000000	0.000000	0.608938	0.162207	0.000024	25.002755	0.020419	154.140996	127.990972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.310118	0.000000	0.000000	0.608938	NaN	NaN	NaN	NaN	NaN	0.000000	0.008078	0.001516	0.000092	NaN	NaN	NaN	NaN
0.616410	0.289351	0.043403	0.256003	0.038400	0.064855	0.009728	-608.545713	130.943654	-605.393104	114.930786	-2103.141171	-551.649400	-2364.787382	-572.166558	0.012840	0.009108	0.302700	0.158735	1.980872	0.606230	0.616410	0.004711	0.000471	0.616410	0.003607	0.000361	339.965698	281.103058	96678.804687	0.616410	0.026351	0.002635	0.616410	0.082528	0.008253	0.000000	0.000000	0.616410	0.161802	0.000024	22.954598	0.020070	141.868308	125.850268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.308725	0.000000	0.000000	0.616410	NaN	NaN	NaN	NaN	NaN	0.000000	0.008073	0.001515	0.000092	NaN	NaN	NaN	NaN
0.623881	0.284284	0.042643	0.254588	0.038188	0.064178	0.009627	-561.847808	123.375854	-562.766157	107.565594	-1976.362366	-525.576882	-2210.494726	-537.079537	-0.004037	-0.002905	0.272727	0.143017	1.988007	0.608413	0.623881	0.004715	0.000471	0.623881	0.003629	0.000363	347.437164	281.032898	96591.109375	0.623881	0.026484	0.002648	0.623881	0.086819	0.008682	0.000000	0.000000	0.623881	0.161150	0.000024	23.983115	0.019796	148.824399	124.853791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307310	0.000000	0.000000	0.623881	NaN	NaN	NaN	NaN	NaN	0.000000	0.008067	0.001514	0.000092	NaN	NaN	NaN	NaN
0.631353	0.279546	0.041932	0.253062	0.037959	0.063538	0.009531	-516.717467	115.602992	-521.605616	100.167287	-1848.415405	-497.883657	-2061.180164	-502.260147	-0.023276	-0.016964	0.246052	0.129029	1.993800	0.610186	0.631353	0.004722	0.000472	0.631353	0.003674	0.000367	354.908630	280.962738	96503.421875	0.631353	0.026603	0.002660	0.631353	0.090683	0.009068	0.000000	0.000000	0.631353	0.160427	0.000024	24.454761	0.019567	152.435628	124.095581	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.306029	0.000000	0.000000	0.631353	NaN	NaN	NaN	NaN	NaN	0.000000	0.008062	0.001513	0.000092	NaN	NaN	NaN	NaN
0.638824	0.278192	0.041729	0.251572	0.037736	0.062857	0.009428	-472.595751	108.110036	-482.355797	92.807644	-1698.812859	-464.712115	-1917.368315	-467.773685	-0.050532	-0.037340	0.248642	0.130387	2.000833	0.612339	0.638824	0.004727	0.000473	0.638824	0.003705	0.000371	362.380096	280.892578	96415.726562	0.638824	0.026714	0.002671	0.638824	0.094334	0.009433	0.000000	0.000000	0.638824	0.159029	0.000024	22.526338	0.019541	141.649551	124.699774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.304652	0.000000	0.000000	0.638824	NaN	NaN	NaN	NaN	NaN	0.000000	0.008057	0.001512	0.000092	NaN	NaN	NaN	NaN
0.646296	0.275663	0.041349	0.249967	0.037495	0.062103	0.009315	-430.668067	100.727613	-445.476246	85.433643	-1562.297537	-434.091266	-1782.139177	-433.905137	-0.083570	-0.062485	0.241890	0.126846	2.009011	0.614841	0.646296	0.004736	0.000474	0.646296	0.003760	0.000376	369.851562	280.822418	96328.031250	0.646296	0.026843	0.002684	0.646296	0.098581	0.009858	0.000000	0.000000	0.646296	0.157885	0.000024	20.595746	0.019450	130.448010	124.736890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.303584	0.000000	0.000000	0.646296	NaN	NaN	NaN	NaN	NaN	0.000000	0.008051	0.001511	0.000091	NaN	NaN	NaN	NaN
0.653767	0.273205	0.040981	0.248188	0.037228	0.061420	0.009213	-390.793654	93.061159	-409.950130	78.140028	-1430.402755	-402.570544	-1651.770113	-400.640733	-0.118301	-0.089202	0.237403	0.124493	2.014666	0.616572	0.653767	0.004743	0.000474	0.653767	0.003804	0.000380	377.322998	280.752258	96240.343750	0.653767	0.026948	0.002695	0.653767	0.102105	0.010210	0.000000	0.000000	0.653767	0.156274	0.000023	23.555798	0.019059	150.734134	124.038140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.302453	0.000000	0.000000	0.653767	NaN	NaN	NaN	NaN	NaN	0.000000	0.008046	0.001510	0.000091	NaN	NaN	NaN	NaN
0.661239	0.267726	0.040159	0.246977	0.037047	0.060699	0.009105	-354.824595	85.532959	-376.149192	71.261047	-1325.326853	-376.281946	-1523.013025	-368.023994	-0.144273	-0.109346	0.199417	0.104574	2.024633	0.619622	0.661239	0.004747	0.000475	0.661239	0.003828	0.000383	384.794464	280.682129	96152.648437	0.661239	0.027057	0.002706	0.661239	0.105775	0.010577	0.000000	0.000000	0.661239	0.155438	0.000023	22.502937	0.018835	144.771268	123.101992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.301711	0.000000	0.000000	0.661239	NaN	NaN	NaN	NaN	NaN	0.000000	0.008041	0.001509	0.000091	NaN	NaN	NaN	NaN
0.668710	0.266405	0.039961	0.245532	0.036830	0.060031	0.009005	-317.748892	78.408039	-344.224780	64.835703	-1192.729416	-344.430432	-1401.957563	-337.568498	-0.197845	-0.151826	0.201697	0.105769	2.032117	0.621913	0.668710	0.004753	0.000475	0.668710	0.003862	0.000386	392.265930	280.611969	96064.953125	0.668710	0.027154	0.002715	0.668710	0.109091	0.010909	0.000000	0.000000	0.668710	0.155308	0.000023	25.624524	0.018851	164.991665	123.878335	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.301261	0.000000	0.000000	0.668710	NaN	NaN	NaN	NaN	NaN	0.000000	0.008035	0.001508	0.000091	NaN	NaN	NaN	NaN
0.676181	0.263839	0.039576	0.244364	0.036655	0.059362	0.008904	-283.980339	71.178547	-314.772655	58.664368	-1076.340555	-314.400968	-1288.127701	-308.166886	-0.254485	-0.196492	0.189548	0.099399	2.041418	0.624759	0.676181	0.004754	0.000475	0.676181	0.003864	0.000386	399.737396	280.541809	95977.257812	0.676181	0.027229	0.002723	0.676181	0.111740	0.011174	0.000000	0.000000	0.676181	0.154791	0.000023	24.424366	0.018642	157.789359	122.735905	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.300699	0.000000	0.000000	0.676181	NaN	NaN	NaN	NaN	NaN	0.000000	0.008030	0.001507	0.000091	NaN	NaN	NaN	NaN
0.683653	0.262231	0.039335	0.242910	0.036436	0.058655	0.008798	-252.087131	64.640340	-287.093567	52.656141	-961.315671	-285.579590	-1181.894453	-280.035729	-0.321447	-0.250517	0.189203	0.099218	2.050098	0.627416	0.683653	0.004760	0.000476	0.683653	0.003903	0.000390	407.208862	280.471649	95889.570312	0.683653	0.027306	0.002731	0.683653	0.114445	0.011445	0.000000	0.000000	0.683653	0.154326	0.000023	23.065682	0.018499	149.461067	121.950034	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.300581	0.000000	0.000000	0.683653	NaN	NaN	NaN	NaN	NaN	0.000000	0.008025	0.001506	0.000091	NaN	NaN	NaN	NaN
