Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	vol. depol 1064	error	partdepol height	part. depol 355	error	part. depol 1064	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)
7.809319	-1.555121	0.000000	-0.195859	0.000000	-0.005144	0.000000	-85.531631	0.000000	-10.772254	0.000000	55.000000	0.000000	55.000000	0.000000	5.121832	0.000000	5.121832	0.000000	5.250780	0.000000	7.809319	0.264616	0.026462	7.809319	0.965129	0.096513	7.809319	252.400543	38440.769531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.809319	NaN	7.898976	NaN	NaN	-71.323679	-0.004336	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.839205	-2.472896	0.000000	-0.454304	0.000000	-0.006354	0.000000	-136.009281	0.000000	-24.986742	0.000000	55.000000	0.000000	55.000000	0.000000	4.188554	0.000000	4.188554	0.000000	6.159821	0.000000	7.839205	0.220594	0.022059	7.839205	0.079427	0.007943	7.839205	252.255219	38292.285156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.839205	NaN	7.928862	NaN	NaN	-71.614595	-0.004317	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.869090	-0.576919	0.000000	-0.866834	0.000000	-0.011908	0.000000	-31.730548	0.000000	-47.675862	0.000000	55.000000	0.000000	55.000000	0.000000	-1.006476	0.000000	-1.006476	0.000000	6.185801	0.000000	7.869090	-0.175242	-0.017524	7.869090	-0.020670	-0.002067	7.869090	252.109894	38143.804687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.869090	NaN	7.958748	NaN	NaN	-71.918451	-0.004298	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.898976	-3.045673	0.000000	-0.725624	0.000000	-0.014527	0.000000	-167.512015	0.000000	-39.909301	0.000000	55.000000	0.000000	55.000000	0.000000	3.545994	0.000000	3.545994	0.000000	5.642443	0.000000	7.898976	-0.629713	-0.062971	7.898976	-0.168731	-0.016873	7.898976	251.964569	37995.324219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.898976	NaN	7.988634	NaN	NaN	-72.315833	-0.004278	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.928862	-1.823351	0.000000	-0.111376	0.000000	-0.009662	0.000000	-100.284315	0.000000	-6.125664	0.000000	55.000000	0.000000	55.000000	0.000000	6.910617	0.000000	6.910617	0.000000	3.526901	0.000000	7.928862	-0.656057	-0.065606	7.928862	-0.016759	-0.001676	7.928862	251.819244	37846.843750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.928862	NaN	8.018520	NaN	NaN	-72.966837	-0.004102	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.958748	-2.887151	0.000000	0.394177	0.000000	-0.018581	0.000000	-158.793289	0.000000	21.679741	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	7.958748	-0.214559	-0.021456	7.958748	-0.306300	-0.030630	7.958748	251.673935	37698.359375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.958748	NaN	8.048405	NaN	NaN	-74.078792	-0.003822	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7.988634	0.459376	0.000000	0.425367	0.000000	-0.021335	0.000000	25.265661	0.000000	23.395160	0.000000	55.000000	0.000000	55.000000	0.000000	0.190141	0.000000	0.190141	0.000000	NaN	NaN	7.988634	-0.593887	-0.059389	7.988634	-0.731398	-0.073140	7.988634	251.528610	37549.878906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.988634	NaN	8.078291	NaN	NaN	-75.517195	-0.003600	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.018520	0.303265	0.000000	0.223799	0.000000	-0.019402	0.000000	16.679590	0.000000	12.308926	0.000000	55.000000	0.000000	55.000000	0.000000	0.751154	0.000000	0.751154	0.000000	NaN	NaN	8.018520	-0.567961	-0.056796	8.018520	0.230390	0.023039	8.018520	251.383286	37401.398437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.018520	NaN	8.108177	NaN	NaN	-77.062188	-0.003479	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.048405	0.193584	0.000000	-0.323018	0.000000	-0.000266	0.000000	10.647113	0.000000	-17.765963	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	10.246757	0.000000	8.048405	-0.644423	-0.064442	8.048405	-0.810027	-0.081003	8.048405	251.237961	37252.914062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.048405	NaN	8.138063	NaN	NaN	-78.751336	-0.003475	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.078291	-0.157809	0.000000	-0.142303	0.000000	-0.006342	0.000000	-8.679514	0.000000	-7.826686	0.000000	55.000000	0.000000	55.000000	0.000000	0.255673	0.000000	0.255673	0.000000	4.487862	0.000000	8.078291	0.044642	0.004464	8.078291	0.015283	0.001528	8.078291	251.092636	37104.433594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.078291	NaN	8.167949	NaN	NaN	-80.368355	-0.003585	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.108177	-0.901861	0.000000	-0.221609	0.000000	0.002087	0.000000	-49.602371	0.000000	-12.188506	0.000000	55.000000	0.000000	55.000000	0.000000	3.469607	0.000000	3.469607	0.000000	NaN	NaN	8.108177	0.088666	0.008867	8.108177	-0.595384	-0.059538	8.108177	250.947311	36955.953125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.108177	NaN	8.197835	NaN	NaN	-81.689805	-0.003790	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.138063	1.060523	0.000000	0.170821	0.000000	-0.021586	0.000000	58.328777	0.000000	9.395175	0.000000	55.000000	0.000000	55.000000	0.000000	4.513679	0.000000	4.513679	0.000000	NaN	NaN	8.138063	0.163692	0.016369	8.138063	0.989090	0.098909	8.138063	250.801987	36807.468750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.138063	NaN	8.227721	NaN	NaN	-82.673673	-0.004036	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.167949	0.551567	0.000000	0.452399	0.000000	-0.021429	0.000000	30.336165	0.000000	24.881928	0.000000	55.000000	0.000000	55.000000	0.000000	0.489954	0.000000	0.489954	0.000000	NaN	NaN	8.167949	0.075564	0.007556	8.167949	0.264939	0.026494	8.167949	250.656677	36658.988281	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.167949	NaN	8.257606	NaN	NaN	-83.190419	-0.004113	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.197835	-1.244392	0.000000	0.817354	0.000000	-0.047093	0.000000	-68.441552	0.000000	44.954480	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	8.197835	-0.020569	-0.002057	8.197835	-0.040001	-0.004000	8.197835	250.511353	36510.507812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.197835	NaN	8.287492	NaN	NaN	-83.511449	-0.004092	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.227721	-0.974803	0.000000	0.907360	0.000000	-0.050344	0.000000	-53.614177	0.000000	49.904807	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	8.227721	-0.083471	-0.008347	8.227721	-0.120428	-0.012043	8.227721	250.366028	36362.023437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.227721	NaN	8.317378	NaN	NaN	-83.847382	-0.004070	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.257606	-3.374598	0.000000	0.704996	0.000000	-0.031885	0.000000	-185.602916	0.000000	38.774797	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	8.257606	-0.021087	-0.002109	8.257606	-0.048918	-0.004892	8.257606	250.220703	36213.542969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.257606	NaN	8.347264	NaN	NaN	-84.198711	-0.004049	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.287492	-2.850298	0.000000	0.203554	0.000000	-0.005055	0.000000	-156.766414	0.000000	11.195494	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	8.287492	0.263327	0.026333	8.287492	4.979140	0.497914	8.287492	250.075378	36065.062500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.287492	NaN	8.377150	NaN	NaN	-84.470118	-0.004027	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.317378	-5.247665	0.000000	-0.325896	0.000000	0.016867	0.000000	-288.621548	0.000000	-17.924267	0.000000	55.000000	0.000000	55.000000	0.000000	6.869677	0.000000	6.869677	0.000000	NaN	NaN	8.317378	0.249540	0.024954	8.317378	-0.352208	-0.035221	8.317378	249.930054	35916.582031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.317378	NaN	8.407035	NaN	NaN	-84.851775	-0.004006	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.347264	-2.688134	0.000000	-0.222028	0.000000	0.008927	0.000000	-147.847372	0.000000	-12.211530	0.000000	55.000000	0.000000	55.000000	0.000000	6.164750	0.000000	6.164750	0.000000	NaN	NaN	8.347264	0.217169	0.021717	8.347264	0.077150	0.007715	8.347264	249.784744	35768.101562	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.347264	NaN	8.436921	NaN	NaN	-85.153093	-0.003984	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.377149	-1.371737	0.000000	-0.216603	0.000000	0.000962	0.000000	-75.445531	0.000000	-11.913153	0.000000	55.000000	0.000000	55.000000	0.000000	4.562795	0.000000	4.562795	0.000000	NaN	NaN	8.377149	-0.064911	-0.006491	8.377149	-0.137760	-0.013776	8.377149	249.639420	35619.621094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.377149	NaN	8.466807	NaN	NaN	-85.565952	-0.003962	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.407035	0.931357	0.000000	0.156605	0.000000	-0.005485	0.000000	51.224655	0.000000	8.613280	0.000000	55.000000	0.000000	55.000000	0.000000	4.407423	0.000000	4.407423	0.000000	NaN	NaN	8.407035	-0.058500	-0.005850	8.407035	0.283279	0.028328	8.407035	249.494095	35471.140625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.407035	NaN	8.496693	NaN	NaN	-85.897985	-0.003941	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.436921	-0.282924	0.000000	-0.143514	0.000000	-0.005106	0.000000	-15.560815	0.000000	-7.893251	0.000000	55.000000	0.000000	55.000000	0.000000	1.677885	0.000000	1.677885	0.000000	4.812829	0.000000	8.436921	0.514067	0.051407	8.436921	-1.715220	-0.171522	8.436921	249.348770	35322.660156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.436921	NaN	8.526579	NaN	NaN	-85.867413	-0.003917	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.466807	1.014699	0.000000	-0.121440	0.000000	-0.008188	0.000000	55.808437	0.000000	-6.679207	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	3.890652	0.000000	8.466807	0.850717	0.085072	8.466807	-0.215953	-0.021595	8.466807	249.203445	35174.175781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.466807	NaN	8.556465	NaN	NaN	-85.511117	-0.003763	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.496693	0.350768	0.000000	-0.545229	0.000000	-0.011403	0.000000	19.292244	0.000000	-29.987601	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	5.579331	0.000000	8.496693	0.889398	0.088940	8.496693	-0.750843	-0.075084	8.496693	249.058121	35025.691406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.496693	NaN	8.586351	NaN	NaN	-84.838526	-0.003624	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.526579	0.443539	0.000000	-0.558287	0.000000	-0.014569	0.000000	24.394622	0.000000	-30.705780	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	5.259985	0.000000	8.526579	0.230834	0.023083	8.526579	0.101088	0.010109	8.526579	248.912796	34877.210937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.526579	NaN	8.616236	NaN	NaN	-84.148323	-0.003553	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.556465	-0.810887	0.000000	-0.787477	0.000000	-0.010652	0.000000	-44.598779	0.000000	-43.311216	0.000000	55.000000	0.000000	55.000000	0.000000	0.072418	0.000000	0.072418	0.000000	6.208055	0.000000	8.556465	-0.238410	-0.023841	8.556465	0.175055	0.017505	8.556465	248.767487	34728.730469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.556465	NaN	8.646122	NaN	NaN	-83.356676	-0.003562	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.586351	-2.856437	0.000000	-0.181898	0.000000	-0.005021	0.000000	-157.104038	0.000000	-10.004384	0.000000	55.000000	0.000000	55.000000	0.000000	6.807688	0.000000	6.807688	0.000000	5.179016	0.000000	8.586351	-0.267602	-0.026760	8.586351	-0.066851	-0.006685	8.586351	248.622162	34580.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.586351	NaN	8.676008	NaN	NaN	-82.760086	-0.003647	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.616236	-1.533278	0.000000	-0.093484	0.000000	-0.008338	0.000000	-84.330311	0.000000	-5.141631	0.000000	55.000000	0.000000	55.000000	0.000000	6.915188	0.000000	6.915188	0.000000	3.486965	0.000000	8.616236	-0.184833	-0.018483	8.616236	-0.307969	-0.030797	8.616236	248.476837	34431.769531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.616236	NaN	8.705894	NaN	NaN	-82.279713	-0.003773	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.646122	0.207380	0.000000	0.112505	0.000000	-0.011579	0.000000	11.405911	0.000000	6.187764	0.000000	55.000000	0.000000	55.000000	0.000000	1.511790	0.000000	1.511790	0.000000	NaN	NaN	8.646122	0.126842	0.012684	8.646122	-0.232107	-0.023211	8.646122	248.331512	34283.285156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.646122	NaN	8.735780	NaN	NaN	-82.119023	-0.003816	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.676008	1.162529	0.000000	-0.220899	0.000000	-0.016767	0.000000	63.939088	0.000000	-12.149451	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	3.719677	0.000000	8.676008	-2.513264	-0.251326	8.676008	-0.831051	-0.083105	8.676008	248.122284	34140.511719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.676008	NaN	8.765666	NaN	NaN	-82.388432	-0.003777	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.705894	1.310084	0.000000	-0.993048	0.000000	-0.001776	0.000000	72.054618	0.000000	-54.617618	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	9.127422	0.000000	8.705894	-2.532015	-0.253202	8.705894	-0.535304	-0.053530	8.705894	247.831390	34005.031250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.705894	NaN	8.795551	NaN	NaN	-82.726877	-0.003758	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.735780	-0.149763	0.000000	-0.468923	0.000000	0.015297	0.000000	-8.236992	0.000000	-25.790790	0.000000	55.000000	0.000000	55.000000	0.000000	-2.821532	0.000000	-2.821532	0.000000	NaN	NaN	8.735780	-2.663913	-0.266391	8.735780	-5.687377	-0.568738	8.735780	247.540497	33869.550781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.735780	NaN	8.825437	NaN	NaN	-83.080298	-0.003738	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.765666	0.532242	0.000000	0.060678	0.000000	0.015501	0.000000	29.273305	0.000000	3.337297	0.000000	55.000000	0.000000	55.000000	0.000000	5.368052	0.000000	5.368052	0.000000	1.968844	0.000000	8.765666	-0.030868	-0.003087	8.765666	-0.045355	-0.004535	8.765666	247.249619	33734.066406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.765666	NaN	8.855323	NaN	NaN	-83.448917	-0.003718	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.795552	-0.070690	0.000000	0.718640	0.000000	0.012239	0.000000	-3.887963	0.000000	39.525220	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	5.875733	0.000000	8.795552	-0.082709	-0.008271	8.795552	-0.119979	-0.011998	8.795552	246.958725	33598.582031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.795552	NaN	8.885209	NaN	NaN	-83.738162	-0.003698	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.825437	-0.790943	0.000000	0.829357	0.000000	-0.011796	0.000000	-43.501868	0.000000	45.614655	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	8.825437	-0.115914	-0.011591	8.825437	0.032629	0.003263	8.825437	246.667831	33463.097656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.825437	NaN	8.915095	NaN	NaN	-84.042402	-0.003678	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.855323	-1.006600	0.000000	0.091010	0.000000	0.005625	0.000000	-55.362991	0.000000	5.005558	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	4.016153	0.000000	8.855323	-0.163031	-0.016303	8.855323	-0.207979	-0.020798	8.855323	246.376938	33327.617187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.855323	NaN	8.944981	NaN	NaN	-84.457336	-0.003658	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.885209	-1.484138	0.000000	0.328835	0.000000	0.009916	0.000000	-81.627610	0.000000	18.085934	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	5.051508	0.000000	8.885209	-0.122522	-0.012252	8.885209	-0.049498	-0.004950	8.885209	246.086060	33192.132812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.885209	NaN	8.974866	NaN	NaN	-84.792286	-0.003638	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.915095	1.482660	0.000000	-0.254331	0.000000	0.010083	0.000000	81.546327	0.000000	-13.988217	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	NaN	NaN	8.915095	-0.097756	-0.009776	8.915095	-0.296576	-0.029658	8.915095	245.795166	33056.652344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.915095	NaN	9.004752	NaN	NaN	-85.032245	-0.003652	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.944980	0.078266	0.000000	-0.200022	0.000000	-0.022540	0.000000	4.304627	0.000000	-11.001221	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	3.149598	0.000000	8.944980	-0.121018	-0.012102	8.944980	-0.965816	-0.096582	8.944980	245.504272	32921.171875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.944980	NaN	9.034638	NaN	NaN	-85.021271	-0.003632	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8.974866	-0.325794	0.000000	-0.322395	0.000000	-0.047565	0.000000	-17.918645	0.000000	-17.731747	0.000000	55.000000	0.000000	55.000000	0.000000	0.025920	0.000000	0.025920	0.000000	2.760871	0.000000	8.974866	0.226961	0.022696	8.974866	0.059199	0.005920	8.974866	245.213394	32785.687500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.974866	NaN	9.064524	NaN	NaN	-84.733760	-0.003545	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.004752	-2.851013	0.000000	-0.131162	0.000000	-0.051352	0.000000	-156.805693	0.000000	-7.213911	0.000000	55.000000	0.000000	55.000000	0.000000	7.611373	0.000000	7.611373	0.000000	1.352866	0.000000	9.004752	0.324034	0.032403	9.004752	-0.401783	-0.040178	9.004752	244.922501	32650.207031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.004752	NaN	9.094410	NaN	NaN	-84.433258	-0.003475	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.034638	0.183474	0.000000	0.074910	0.000000	-0.039512	0.000000	10.091047	0.000000	4.120043	0.000000	55.000000	0.000000	55.000000	0.000000	2.214408	0.000000	2.214408	0.000000	NaN	NaN	9.034638	0.461912	0.046191	9.034638	1.705285	0.170529	9.034638	244.631607	32514.724609	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.034638	NaN	9.124296	NaN	NaN	-84.095253	-0.003449	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.064524	2.771654	0.000000	0.230713	0.000000	-0.009449	0.000000	152.440987	0.000000	12.689219	0.000000	55.000000	0.000000	55.000000	0.000000	6.145530	0.000000	6.145530	0.000000	NaN	NaN	9.064524	0.383308	0.038331	9.064524	-0.341046	-0.034105	9.064524	244.340729	32379.242187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.064524	NaN	9.154182	NaN	NaN	-83.697374	-0.003471	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.094410	3.611634	0.000000	-0.252590	0.000000	-0.023472	0.000000	198.639860	0.000000	-13.892476	0.000000	55.000000	0.000000	55.000000	0.000000	NaN	NaN	NaN	NaN	3.427759	0.000000	9.094410	0.251487	0.025149	9.094410	1.282569	0.128257	9.094410	244.049835	32243.755859	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.094410	NaN	9.184067	NaN	NaN	-83.408637	-0.003525	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9.124296	0.494107	0.000000	0.057129	0.000000	-0.013195	0.000000	27.175901	0.000000	3.142073	0.000000	55.000000	0.000000	55.000000	0.000000	5.333278	0.000000	5.333278	0.000000	NaN	NaN	9.124296	0.190026	0.019003	9.124296	0.060921	0.006092	9.124296	243.758942	32108.273437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.124296	NaN	9.213953	NaN	NaN	-83.303239	-0.003540	0.000000	NaN	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
